trackid,firstposx,firstposy,firstposz,firstpost,momx,momy,momz,charge,chi2ndf,type,hitid,muonid,recox,recoy,recoz,recot
892,-219.652,-159.587,-13.5,10445,-94.2429,9.16151,5.17538,1,0,0,4,255,-120.484,-1.47545e-14,-2.48,10445
892,-219.652,-159.587,-13.5,10445,-94.2429,9.16151,5.17538,1,0,0,5,255,-140.669,22.2798,-1.34,10445
893,-144.289,-144.289,-61.95,10440,-69.4852,-61.6335,9.52905,1,0,0,0,208,-144.289,-144.289,-61.95,10440
893,-144.289,-144.289,-61.95,10440,-69.4852,-61.6335,9.52905,1,0,0,1,255,-110.389,-80.2021,-54.35,10445
893,-144.289,-144.289,-61.95,10440,-69.4852,-61.6335,9.52905,1,0,0,2,255,-110.124,-56.111,-52.26,10445
893,-144.289,-144.289,-61.95,10440,-69.4852,-61.6335,9.52905,1,0,0,3,255,-114.474,-37.1948,-50.74,10445
893,-144.289,-144.289,-61.95,10440,-69.4852,-61.6335,9.52905,1,0,0,4,255,-122.636,-19.4237,-49.03,10445
893,-144.289,-144.289,-61.95,10440,-69.4852,-61.6335,9.52905,1,0,0,5,255,-137.275,-1.68108e-14,-45.8,10445
894,-223.14,-162.121,-91.78,10450,-79.6467,13.367,1.54575,1,0,0,0,255,-223.14,-162.121,-91.78,10450
894,-223.14,-162.121,-91.78,10450,-79.6467,13.367,1.54575,1,0,0,1,255,-119.389,-60.8316,-88.55,10450
894,-223.14,-162.121,-91.78,10450,-79.6467,13.367,1.54575,1,0,0,2,255,-124.774,-40.5415,-87.98,10450
894,-223.14,-162.121,-91.78,10450,-79.6467,13.367,1.54575,1,0,0,3,255,-135.845,-21.5157,-87.41,10450
894,-223.14,-162.121,-91.78,10450,-79.6467,13.367,1.54575,1,0,0,4,255,-162.173,-1.98598e-14,-83.61,10450
895,-214.323,-155.715,-91.78,10450,-64.4761,24.2355,2.81781,1,0,0,0,255,-214.323,-155.715,-91.78,10450
895,-214.323,-155.715,-91.78,10450,-64.4761,24.2355,2.81781,1,0,0,1,255,-250.377,-127.574,-93.68,10450
895,-214.323,-155.715,-91.78,10450,-64.4761,24.2355,2.81781,1,0,0,2,255,-124.412,-40.4241,-87.98,10450
895,-214.323,-155.715,-91.78,10450,-64.4761,24.2355,2.81781,1,0,0,3,255,-118.25,-60.2513,-88.55,10450
895,-214.323,-155.715,-91.78,10450,-64.4761,24.2355,2.81781,1,0,0,4,255,-118.359,-85.993,-88.93,10450
895,-214.323,-155.715,-91.78,10450,-64.4761,24.2355,2.81781,1,0,0,5,255,-272.853,-88.6554,-96.91,10450
895,-214.323,-155.715,-91.78,10450,-64.4761,24.2355,2.81781,1,0,0,6,255,-269.476,-42.6808,-100.61,10450
896,-145.337,-74.0527,-110.11,10450,4.79024,-43.0751,-3.68849,1,0,0,0,255,-145.337,-74.0527,-110.11,10450
896,-145.337,-74.0527,-110.11,10450,4.79024,-43.0751,-3.68849,1,0,0,1,255,-241.411,-78.4393,-122.46,10455
896,-145.337,-74.0527,-110.11,10450,4.79024,-43.0751,-3.68849,1,0,0,2,255,-199.537,-31.6036,-113.72,10455
896,-145.337,-74.0527,-110.11,10450,4.79024,-43.0751,-3.68849,1,0,0,3,255,-145.337,-74.0527,-117.14,10452.5
896,-145.337,-74.0527,-110.11,10450,4.79024,-43.0751,-3.68849,1,0,0,4,255,-241.411,-78.4393,-114.1,10455
896,-145.337,-74.0527,-110.11,10450,4.79024,-43.0751,-3.68849,1,0,0,5,255,-199.537,-31.6036,-112.77,10455
897,-226.51,-35.8757,-112.77,10455,9.45313,37.2777,-0.590431,1,0,0,0,255,-226.51,-35.8757,-112.77,10455
897,-226.51,-35.8757,-112.77,10455,9.45313,37.2777,-0.590431,1,0,0,1,255,-167.932,-85.5656,-110.11,10452.5
897,-226.51,-35.8757,-112.77,10455,9.45313,37.2777,-0.590431,1,0,0,2,255,-142.302,-46.2367,-109.92,10450
897,-226.51,-35.8757,-112.77,10455,9.45313,37.2777,-0.590431,1,0,0,3,255,-226.51,-35.8757,-113.72,10455
897,-226.51,-35.8757,-112.77,10455,9.45313,37.2777,-0.590431,1,0,0,4,255,-167.932,-85.5656,-117.14,10455
897,-226.51,-35.8757,-112.77,10455,9.45313,37.2777,-0.590431,1,0,0,5,255,-142.302,-46.2367,-114.86,10452.5
898,-109.595,35.6096,11.79,10497.5,4.90355,13.8785,-1.2894,1,0,0,0,539,-109.595,35.6096,11.79,10497.5
898,-109.595,35.6096,11.79,10497.5,4.90355,13.8785,-1.2894,1,0,0,1,539,-90.4862,46.105,13.88,10500
898,-109.595,35.6096,11.79,10497.5,4.90355,13.8785,-1.2894,1,0,0,2,539,-102.857,16.2909,21.86,10495
898,-109.595,35.6096,11.79,10497.5,4.90355,13.8785,-1.2894,1,0,0,3,539,-109.595,35.6096,15.97,10495
898,-109.595,35.6096,11.79,10497.5,4.90355,13.8785,-1.2894,1,0,0,4,539,-90.4862,46.105,24.9,10500
899,-106.49,16.8664,21.86,10495,-10.618,11.8196,0.199173,1,0,0,0,539,-106.49,16.8664,21.86,10495
899,-106.49,16.8664,21.86,10495,-10.618,11.8196,0.199173,1,0,0,1,539,-109.595,35.6096,23,10497.5
899,-106.49,16.8664,21.86,10495,-10.618,11.8196,0.199173,1,0,0,2,539,-90.4862,46.105,23.76,10500
899,-106.49,16.8664,21.86,10495,-10.618,11.8196,0.199173,1,0,0,3,539,-102.008,16.1565,21.86,10495
899,-106.49,16.8664,21.86,10495,-10.618,11.8196,0.199173,1,0,0,4,539,-109.595,35.6096,25.09,10497.5
899,-106.49,16.8664,21.86,10495,-10.618,11.8196,0.199173,1,0,0,5,539,-90.4862,46.105,24.52,10500
900,-70.4882,97.0187,131.39,10535,-104.167,-4.04833,-30.7491,1,0,0,0,997,-70.4882,97.0187,131.39,10535
900,-70.4882,97.0187,131.39,10535,-104.167,-4.04833,-30.7491,1,0,0,1,997,-50.7002,99.5048,125.5,10535
900,-70.4882,97.0187,131.39,10535,-104.167,-4.04833,-30.7491,1,0,0,2,997,-33.9362,104.445,121.79,10535
900,-70.4882,97.0187,131.39,10535,-104.167,-4.04833,-30.7491,1,0,0,3,997,-17.7592,112.127,114.86,10535
900,-70.4882,97.0187,131.39,10535,-104.167,-4.04833,-30.7491,1,0,0,4,997,-2.0139e-14,125.231,107.83,10535
900,-70.4882,97.0187,131.39,10535,-104.167,-4.04833,-30.7491,1,0,0,5,997,24.9514,157.537,91.7995,10535
901,79.8965,-245.896,60.81,10620,-38.2469,41.627,-1.89214,1,0,0,0,426,79.8965,-245.896,60.81,10620
901,79.8965,-245.896,60.81,10620,-38.2469,41.627,-1.89214,1,0,0,1,426,142.735,-142.735,53.02,10620
901,79.8965,-245.896,60.81,10620,-38.2469,41.627,-1.89214,1,0,0,2,426,104.811,-144.26,51.5,10620
901,79.8965,-245.896,60.81,10620,-38.2469,41.627,-1.89214,1,0,0,3,426,81.4709,-159.896,50.36,10620
901,79.8965,-245.896,60.81,10620,-38.2469,41.627,-1.89214,1,0,0,4,426,65.4604,-201.466,48.84,10620
902,82.0891,-252.644,47.13,10620,-40.7177,44.9836,1.37481,1,0,0,0,426,82.0891,-252.644,47.13,10620
902,82.0891,-252.644,47.13,10620,-40.7177,44.9836,1.37481,1,0,0,1,426,140.422,-140.422,53.02,10620
902,82.0891,-252.644,47.13,10620,-40.7177,44.9836,1.37481,1,0,0,2,426,105.593,-145.336,51.5,10620
902,82.0891,-252.644,47.13,10620,-40.7177,44.9836,1.37481,1,0,0,3,426,82.4053,-161.73,50.36,10620
902,82.0891,-252.644,47.13,10620,-40.7177,44.9836,1.37481,1,0,0,4,-999,65.4604,-201.466,47.51,10620
903,105.593,-145.336,68.41,10620,50.9021,20.3491,-1.92689,1,0,0,0,426,105.593,-145.336,68.41,10620
903,105.593,-145.336,68.41,10620,50.9021,20.3491,-1.92689,1,0,0,1,426,142.735,-142.735,69.74,10620
903,105.593,-145.336,68.41,10620,50.9021,20.3491,-1.92689,1,0,0,2,426,161.932,-222.88,76.2,10620
903,105.593,-145.336,68.41,10620,50.9021,20.3491,-1.92689,1,0,0,3,426,82.4053,-161.73,66.7,10620
903,105.593,-145.336,68.41,10620,50.9021,20.3491,-1.92689,1,0,0,4,426,104.811,-144.26,68.41,10620
904,159.404,-219.401,127.97,10625,-32.7572,-31.1171,-10.4085,1,0,0,0,426,159.404,-219.401,127.97,10625
904,159.404,-219.401,127.97,10625,-32.7572,-31.1171,-10.4085,1,0,0,1,426,174.283,-174.283,116.57,10625
904,159.404,-219.401,127.97,10625,-32.7572,-31.1171,-10.4085,1,0,0,2,426,105.593,-145.336,84.94,10622.5
904,159.404,-219.401,127.97,10625,-32.7572,-31.1171,-10.4085,1,0,0,3,426,118.635,-232.834,80.38,10620
904,159.404,-219.401,127.97,10625,-32.7572,-31.1171,-10.4085,1,0,0,4,426,161.932,-222.88,73.16,10622.5
905,253.732,129.283,-44.09,10647.5,-45.0056,-84.2908,3.13138,1,0,0,0,196,253.732,129.283,-44.09,10647.5
905,253.732,129.283,-44.09,10647.5,-45.0056,-84.2908,3.13138,1,0,0,1,196,81.5369,250.945,-34.02,10645
905,253.732,129.283,-44.09,10647.5,-45.0056,-84.2908,3.13138,1,0,0,2,196,66.0771,129.684,-26.99,10645
905,253.732,129.283,-44.09,10647.5,-45.0056,-84.2908,3.13138,1,0,0,3,196,79.7948,109.828,-25.47,10645
905,253.732,129.283,-44.09,10647.5,-45.0056,-84.2908,3.13138,1,0,0,4,196,95.7246,95.7246,-24.14,10645
905,253.732,129.283,-44.09,10647.5,-45.0056,-84.2908,3.13138,1,0,0,5,196,115.977,84.262,-22.24,10645
905,253.732,129.283,-44.09,10647.5,-45.0056,-84.2908,3.13138,1,0,0,6,196,147.97,75.3945,-19.2,10645
906,55.981,172.292,-67.84,10650,-2.93222,82.838,0.740647,1,0,0,0,196,55.981,172.292,-67.84,10650
906,55.981,172.292,-67.84,10650,-2.93222,82.838,0.740647,1,0,0,1,196,67.0657,131.624,-67.46,10650
906,55.981,172.292,-67.84,10650,-2.93222,82.838,0.740647,1,0,0,2,196,81.3583,111.98,-68.22,10650
906,55.981,172.292,-67.84,10650,-2.93222,82.838,0.740647,1,0,0,3,196,98.2049,98.2049,-68.98,10650
906,55.981,172.292,-67.84,10650,-2.93222,82.838,0.740647,1,0,0,4,196,121.112,87.9934,-69.36,10650
907,80.9693,249.198,-55.49,10650,59.3905,48.8727,-0.575104,1,0,0,0,196,80.9693,249.198,-55.49,10650
907,80.9693,249.198,-55.49,10650,59.3905,48.8727,-0.575104,1,0,0,1,196,67.0657,131.624,-52.45,10650
907,80.9693,249.198,-55.49,10650,59.3905,48.8727,-0.575104,1,0,0,2,196,83.5919,115.054,-52.07,10650
907,80.9693,249.198,-55.49,10650,59.3905,48.8727,-0.575104,1,0,0,3,196,100.292,100.292,-50.74,10650
907,80.9693,249.198,-55.49,10650,59.3905,48.8727,-0.575104,1,0,0,4,196,115.977,84.262,-49.6,10647.5
908,70.1653,215.947,-50.17,10655,37.4528,65.5316,0.744687,1,0,0,0,196,70.1653,215.947,-50.17,10655
908,70.1653,215.947,-50.17,10655,37.4528,65.5316,0.744687,1,0,0,1,196,68.8307,135.088,-54.54,10652.5
908,70.1653,215.947,-50.17,10655,37.4528,65.5316,0.744687,1,0,0,2,196,83.5919,115.054,-55.11,10652.5
908,70.1653,215.947,-50.17,10655,37.4528,65.5316,0.744687,1,0,0,3,196,100.427,100.427,-55.68,10655
908,70.1653,215.947,-50.17,10655,37.4528,65.5316,0.744687,1,0,0,4,196,121.112,87.9934,-57.2,10652.5
909,117.87,231.332,-45.8,10655,58.2537,4.04069,-3.23683,1,0,0,0,196,117.87,231.332,-45.8,10655
909,117.87,231.332,-45.8,10655,58.2537,4.04069,-3.23683,1,0,0,1,196,60.0969,184.959,-50.17,10655
909,117.87,231.332,-45.8,10655,58.2537,4.04069,-3.23683,1,0,0,2,196,67.0657,131.624,-54.54,10652.5
909,117.87,231.332,-45.8,10655,58.2537,4.04069,-3.23683,1,0,0,3,196,83.322,114.683,-52.07,10652.5
909,117.87,231.332,-45.8,10655,58.2537,4.04069,-3.23683,1,0,0,4,196,105.129,105.129,-50.74,10652.5
910,197.894,197.894,-38.77,10655,24.9165,-58.2989,4.0051,1,0,0,0,196,197.894,197.894,-38.77,10655
910,197.894,197.894,-38.77,10655,24.9165,-58.2989,4.0051,1,0,0,1,196,70.3364,138.043,-52.45,10652.5
910,197.894,197.894,-38.77,10655,24.9165,-58.2989,4.0051,1,0,0,2,196,85.7138,117.975,-52.07,10652.5
910,197.894,197.894,-38.77,10655,24.9165,-58.2989,4.0051,1,0,0,3,196,105.129,105.129,-55.68,10655
910,197.894,197.894,-38.77,10655,24.9165,-58.2989,4.0051,1,0,0,4,196,136.339,99.0562,-57.2,10655
911,208.099,151.193,-61.76,10655,-8.11561,-63.2894,-2.4084,1,0,0,0,196,208.099,151.193,-61.76,10655
911,208.099,151.193,-61.76,10655,-8.11561,-63.2894,-2.4084,1,0,0,1,196,70.3364,138.043,-54.54,10655
911,208.099,151.193,-61.76,10655,-8.11561,-63.2894,-2.4084,1,0,0,2,196,83.322,114.683,-55.11,10655
911,208.099,151.193,-61.76,10655,-8.11561,-63.2894,-2.4084,1,0,0,3,196,100.292,100.292,-55.68,10652.5
911,208.099,151.193,-61.76,10655,-8.11561,-63.2894,-2.4084,1,0,0,4,196,123.537,89.7545,-57.2,10655
912,84.0386,115.669,-27.18,10655,-19.2531,31.6516,-2.47796,1,0,0,0,196,84.0386,115.669,-27.18,10655
912,84.0386,115.669,-27.18,10655,-19.2531,31.6516,-2.47796,1,0,0,1,196,138.72,100.786,-31.36,10655
912,84.0386,115.669,-27.18,10655,-19.2531,31.6516,-2.47796,1,0,0,2,196,86.1605,118.59,-55.11,10655
912,84.0386,115.669,-27.18,10655,-19.2531,31.6516,-2.47796,1,0,0,3,196,100.427,100.427,-50.74,10652.5
912,84.0386,115.669,-27.18,10655,-19.2531,31.6516,-2.47796,1,0,0,4,196,136.339,99.0562,-69.36,10652.5
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,0,3,-274.045,-3.35597e-14,26.23,10655
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,1,3,-251.461,39.8274,31.17,10655
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,2,3,-222.98,72.4506,35.92,10655
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,3,3,-191.21,97.4264,40.1,10655
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,4,3,-158.474,115.138,43.52,10655
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,5,3,-126.088,126.088,46.56,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,6,3,-95.5416,131.502,49.41,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,7,3,-67.7027,132.874,51.88,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,8,3,-42.5513,130.959,54.0612,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,9,3,-20.0776,126.765,56.06,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,10,3,-1.94481e-14,120.935,58.15,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,11,3,18.0564,114.004,59.86,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,12,3,34.3766,105.8,61.57,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,13,3,49.2966,96.7499,63.09,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,14,3,63.0429,86.7711,64.8,10660
913,-274.045,-3.35597e-14,26.23,10655,79.6293,182.165,-21.412,1,0,0,15,3,73.6911,73.6911,66.7,10660
914,63.012,193.931,-21.86,10655,23.6865,52.2847,10.6209,1,0,0,0,196,63.012,193.931,-21.86,10655
914,63.012,193.931,-21.86,10655,23.6865,52.2847,10.6209,1,0,0,1,196,117.87,231.332,-34.78,10655
914,63.012,193.931,-21.86,10655,23.6865,52.2847,10.6209,1,0,0,2,196,84.0386,115.669,-28.13,10655
914,63.012,193.931,-21.86,10655,23.6865,52.2847,10.6209,1,0,0,3,196,68.0362,133.528,-29.46,10655
914,63.012,193.931,-21.86,10655,23.6865,52.2847,10.6209,1,0,0,4,196,156.748,215.745,-19.96,10655
915,169.191,232.871,-19.96,10655,54.4677,-34.6652,-0.781065,1,0,0,0,196,169.191,232.871,-19.96,10655
915,169.191,232.871,-19.96,10655,54.4677,-34.6652,-0.781065,1,0,0,1,196,124.227,243.809,-20.53,10655
915,169.191,232.871,-19.96,10655,54.4677,-34.6652,-0.781065,1,0,0,2,196,59.8547,184.214,-21.86,10655
915,169.191,232.871,-19.96,10655,54.4677,-34.6652,-0.781065,1,0,0,3,196,68.0362,133.528,-26.61,10655
915,169.191,232.871,-19.96,10655,54.4677,-34.6652,-0.781065,1,0,0,4,196,169.191,232.871,-42,10655
915,169.191,232.871,-19.96,10655,54.4677,-34.6652,-0.781065,1,0,0,5,196,124.227,243.809,-45.8,10655
916,170.401,-170.401,-111.25,10800,0.492575,-93.5152,10.2922,1,0,0,0,496,170.401,-170.401,-111.25,10800
916,170.401,-170.401,-111.25,10800,0.492575,-93.5152,10.2922,1,0,0,1,496,158.833,-218.615,-116.76,10800
916,170.401,-170.401,-111.25,10800,0.492575,-93.5152,10.2922,1,0,0,2,496,129.299,-253.763,-122.46,10800
916,170.401,-170.401,-111.25,10800,0.492575,-93.5152,10.2922,1,0,0,3,496,88.538,-272.492,-128.54,10800
916,170.401,-170.401,-111.25,10800,0.492575,-93.5152,10.2922,1,0,0,4,496,42.9908,-271.433,-134.05,10800
916,170.401,-170.401,-111.25,10800,0.492575,-93.5152,10.2922,1,0,0,5,496,1.52167e-14,-248.515,-139.37,10800
917,7.14895e-15,-116.755,-153.24,10800,36.4322,35.5918,5.02947,1,0,0,0,496,7.14895e-15,-116.755,-153.24,10800
917,7.14895e-15,-116.755,-153.24,10800,36.4322,35.5918,5.02947,1,0,0,1,496,91.5662,-179.709,-168.63,10800
917,7.14895e-15,-116.755,-153.24,10800,36.4322,35.5918,5.02947,1,0,0,2,496,67.1664,-206.717,-173,10800
917,7.14895e-15,-116.755,-153.24,10800,36.4322,35.5918,5.02947,1,0,0,3,496,33.764,-213.178,-176.42,10800
917,7.14895e-15,-116.755,-153.24,10800,36.4322,35.5918,5.02947,1,0,0,4,496,1.20775e-14,-197.247,-180.98,10800
918,-273.26,-43.2802,-37.44,10855,56.3377,161.26,32.7726,1,0,0,0,448,-273.26,-43.2802,-37.44,10855
918,-273.26,-43.2802,-37.44,10855,56.3377,161.26,32.7726,1,0,0,1,448,-251.609,-3.08122e-14,-46.75,10855
918,-273.26,-43.2802,-37.44,10855,56.3377,161.26,32.7726,1,0,0,2,448,-221.247,35.0421,-55.68,10855
918,-273.26,-43.2802,-37.44,10855,56.3377,161.26,32.7726,1,0,0,3,448,-186.018,60.4408,-64.04,10855
918,-273.26,-43.2802,-37.44,10855,56.3377,161.26,32.7726,1,0,0,4,448,-150.03,76.4439,-71.83,10855
918,-273.26,-43.2802,-37.44,10855,56.3377,161.26,32.7726,1,0,0,5,448,-86.4007,86.4007,-83.8,10855
918,-273.26,-43.2802,-37.44,10855,56.3377,161.26,32.7726,1,0,0,6,448,-61.2858,84.3527,-89.1375,10855
919,-118.169,-162.646,-32.12,11040,-76.2914,-30.7396,15.4144,1,0,0,0,62,-118.169,-162.646,-32.12,11040
919,-118.169,-162.646,-32.12,11040,-76.2914,-30.7396,15.4144,1,0,0,1,62,-167.934,-167.934,-41.62,11040
919,-118.169,-162.646,-32.12,11040,-76.2914,-30.7396,15.4144,1,0,0,2,62,-207.509,-150.764,-49.79,11040
919,-118.169,-162.646,-32.12,11040,-76.2914,-30.7396,15.4144,1,0,0,3,62,-233.279,-118.862,-57.96,11040
919,-118.169,-162.646,-32.12,11040,-76.2914,-30.7396,15.4144,1,0,0,4,62,-241.538,-78.4804,-66.7,11040
919,-118.169,-162.646,-32.12,11040,-76.2914,-30.7396,15.4144,1,0,0,5,62,-229.588,-36.3632,-75.06,11040
919,-118.169,-162.646,-32.12,11040,-76.2914,-30.7396,15.4144,1,0,0,6,62,-189.312,-2.31833e-14,-86.5623,11040
920,-31.5051,198.915,-25.2861,11045,-39.6539,78.1729,-18.2265,1,0,0,0,557,-31.5051,198.915,-25.2861,11045
920,-31.5051,198.915,-25.2861,11045,-39.6539,78.1729,-18.2265,1,0,0,1,557,-2.61854e-14,162.83,-35.35,11045
920,-31.5051,198.915,-25.2861,11045,-39.6539,78.1729,-18.2265,1,0,0,2,557,23.8821,150.785,-35.16,11045
920,-31.5051,198.915,-25.2861,11045,-39.6539,78.1729,-18.2265,1,0,0,3,557,47.5284,146.277,-34.97,11045
920,-31.5051,198.915,-25.2861,11045,-39.6539,78.1729,-18.2265,1,0,0,4,557,75.7778,148.722,-34.02,11045
921,-31.9641,201.813,-25.2861,11045,-36.0928,77.045,-17.1093,1,0,0,0,557,-31.9641,201.813,-25.2861,11045
921,-31.9641,201.813,-25.2861,11045,-36.0928,77.045,-17.1093,1,0,0,1,557,-2.6384e-14,164.065,-35.35,11047.5
921,-31.9641,201.813,-25.2861,11045,-36.0928,77.045,-17.1093,1,0,0,2,557,24.0901,152.099,-35.16,11045
921,-31.9641,201.813,-25.2861,11045,-36.0928,77.045,-17.1093,1,0,0,3,557,48.3503,148.807,-34.97,11045
921,-31.9641,201.813,-25.2861,11045,-36.0928,77.045,-17.1093,1,0,0,4,557,78.6743,154.407,-34.02,11045
922,122.527,240.474,-40.67,11050,7.71698,-71.8925,-1.37181,1,0,0,0,557,122.527,240.474,-40.67,11050
922,122.527,240.474,-40.67,11050,7.71698,-71.8925,-1.37181,1,0,0,1,557,-31.9641,201.813,-36.3,11047.5
922,122.527,240.474,-40.67,11050,7.71698,-71.8925,-1.37181,1,0,0,2,557,24.3279,153.6,-35.16,11047.5
922,122.527,240.474,-40.67,11050,7.71698,-71.8925,-1.37181,1,0,0,3,557,49.2898,151.698,-34.97,11047.5
922,122.527,240.474,-40.67,11050,7.71698,-71.8925,-1.37181,1,0,0,4,557,122.527,240.474,-34.4,11047.5
922,122.527,240.474,-40.67,11050,7.71698,-71.8925,-1.37181,1,0,0,5,557,-38.3514,242.141,-34.8886,11045
922,122.527,240.474,-40.67,11050,7.71698,-71.8925,-1.37181,1,0,0,6,557,49.2898,151.698,-31.36,11047.5
922,122.527,240.474,-40.67,11050,7.71698,-71.8925,-1.37181,1,0,0,7,557,82.2426,161.41,-34.02,11047.5
923,86.2758,265.53,-169.77,11055,25.0122,-44.1381,-9.49862,1,0,0,0,557,86.2758,265.53,-169.77,11055
923,86.2758,265.53,-169.77,11055,25.0122,-44.1381,-9.49862,1,0,0,1,557,-3.14094e-14,195.315,-140.13,11055
923,86.2758,265.53,-169.77,11055,25.0122,-44.1381,-9.49862,1,0,0,2,557,28.816,181.937,-135.57,11055
923,86.2758,265.53,-169.77,11055,25.0122,-44.1381,-9.49862,1,0,0,3,557,85.3362,262.638,-124.36,11055
923,86.2758,265.53,-169.77,11055,25.0122,-44.1381,-9.49862,1,0,0,4,557,-4.58802e-14,285.299,-117.14,11055
923,86.2758,265.53,-169.77,11055,25.0122,-44.1381,-9.49862,1,0,0,5,557,28.816,181.937,-108.21,11055
923,86.2758,265.53,-169.77,11055,25.0122,-44.1381,-9.49862,1,0,0,6,557,60.5009,186.203,-106.69,11055
924,-220.208,-159.99,-11.98,11125,-3.48387,156.826,-0.256885,1,0,0,0,979,-220.208,-159.99,-11.98,11125
924,-220.208,-159.99,-11.98,11125,-3.48387,156.826,-0.256885,1,0,0,1,979,-213.74,-108.906,-13.69,11125
924,-220.208,-159.99,-11.98,11125,-3.48387,156.826,-0.256885,1,0,0,2,979,-193.164,-62.7629,-15.21,11125
924,-220.208,-159.99,-11.98,11125,-3.48387,156.826,-0.256885,1,0,0,3,979,-162.833,-25.7903,-18.06,11125
924,-220.208,-159.99,-11.98,11125,-3.48387,156.826,-0.256885,1,0,0,4,979,-127.603,-1.56264e-14,-20.72,11125
925,275.669,-43.6616,3.24,11230,-102.76,-115.984,-3.98157,1,0,0,0,620,275.669,-43.6616,3.24,11230
925,275.669,-43.6616,3.24,11230,-102.76,-115.984,-3.98157,1,0,0,1,620,236.081,-76.7073,4.57,11230
925,275.669,-43.6616,3.24,11230,-102.76,-115.984,-3.98157,1,0,0,2,620,189.168,-96.3859,5.9,11230
925,275.669,-43.6616,3.24,11230,-102.76,-115.984,-3.98157,1,0,0,3,620,139.641,-101.455,7.23,11230
925,275.669,-43.6616,3.24,11230,-102.76,-115.984,-3.98157,1,0,0,4,620,92.7397,-92.7397,8.56,11230
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,0,685,-127.229,249.7,-25.85,11250
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,1,685,-83.6061,257.313,-27.75,11250
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,2,685,-40.787,257.519,-29.46,11250
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,3,685,-4.03925e-14,251.175,-31.55,11250
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,4,685,37.8657,239.075,-33.45,11250
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,5,685,72.1948,222.193,-35.35,11250
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,6,685,102.559,201.283,-37.06,11252.5
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,7,685,128.763,177.227,-38.58,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,8,685,150.737,150.737,-40.1,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,9,685,168.466,122.397,-41.43,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,10,685,182.153,92.8115,-42.76,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,11,685,191.538,62.2345,-44.09,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,12,685,196.851,31.1782,-45.42,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,13,685,198.165,-0,-46.56,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,14,685,195.725,-30.9998,-47.7,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,15,685,189.731,-61.6473,-48.84,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,16,685,166.16,-120.722,-51.12,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,17,685,148.454,-148.454,-52.26,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,18,685,126.53,-174.153,-53.4,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,19,685,100.316,-196.881,-54.54,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,20,685,69.9846,-215.391,-55.3,11255
926,-127.229,249.7,-25.85,11250,225.732,59.6087,10.0053,1,0,0,21,685,36.2229,-228.702,-56.25,11255
